file,symbols_and_lines,components_and_lines,choices_and_lines,api_calls_and_lines,route_guards,state_and_subscriptions,flags,relative_dependencies
client/src/pages/admin/CommunicationsPageV2.jsx,StatCardV2:304; StatusBadgeV2:339; SmsDeliveryReceiptV2:350; TypeBadgeV2:364; MessageMediaV2:369; SmsLogItemV2:420; ConversationViewV2:531; SmsTab:788; PrepSendDialog:3204; CommunicationsPageV2:3427,Badge:344; Badge:366; MessageMediaV2:473; StatusBadgeV2:479; TypeBadgeV2:480; Button:490; PhoneCall:498; Button:503; MessageSquare:511; Button:515; Button:547; Button:571; PhoneCall:577; Button:580; MessageSquare:588; MessageMediaV2:623; Button:2259; StatCardV2:2283; StatCardV2:2289; StatCardV2:2297; StatCardV2:2308; StatCardV2:2320; StatCardV2:2332; Card:2342; Badge:2378; Bot:2520; Button:2536; Loader2:2606; Sparkles:2608; MicOff:2627; Mic:2629; Button:2783; Button:2815; Button:2825; Button:2842; BookOpen:2849; PrepSendDialog:2853; InsertLinkSheet:2857; Card:2941; ConversationViewV2:2943; Card:2956; Select:2973; Card:3106; SmsLogItemV2:3147; Customer360ProfileV2:3170; Dialog:3278; DialogHeader:3279; DialogTitle:3280; DialogBody:3282; Radio:3308; Button:3333; DialogFooter:3400; Button:3401; Button:3404; AdminCommandHeader:3480; NotificationEventsTabV2:3494; SmsTab:3495; CallLogTabV2:3496; TriageInboxTabV2:3497; OwedTabV2:3498; SmsTemplatesTabV2:3502; EmailTemplatesPanelV2:3504; CSRCoachTabV2:3508; CallRoutingSettingsV2:3509; PushSettingsV2:3510,events=Events:221; sms=SMS:226; calls=Calls:227; triage=Triage:228; owed=Owed:230; templates=Message Templates:234; csr=CSR Coach:240; call_routing=Call Routing:246; notifications=Notifications:252; all=All:2979; unread=Unread:2980; unanswered=Unanswered:2981; unknown=Unknown:2986; sms=SMS Templates:3423; email=Email Templates:3424,GET/default ${…}${…}:117; GET/default <computed>:910; GET/default /admin/communications/stats:911; POST /admin/communications/messages/read:984; GET/default /admin/communications/ai-auto-reply-status:1000; GET/default /admin/communications/agent-draft?${…}:1020; GET/default /admin/drafts/${…}:1069; POST /admin/communications/ai-auto-reply:1137; PUT /admin/drafts/${…}/approve:1279; PUT /admin/drafts/${…}/revise:1284; POST /admin/communications/schedule-sms:1291; POST /admin/communications/sms:1309; POST ${…}/admin/communications/attach:1410; POST /admin/communications/ai-draft:1455; POST /admin/communications/reschedule-link:1504; POST /admin/communications/reservice-link:1638; GET/default /admin/communications/link-library:1735; POST /admin/communications/customer-link:1895; POST /admin/communications/rewrite-sms:2028; GET/default ${…}/admin/customers?search=${…}&limit=8:2444; GET/default /admin/customers?search=${…}&limit=8:3243; POST /admin/communications/send-prep:3264,,localStorage.getItem waves_admin_token:119; localStorage.getItem waves_admin_token:1409; localStorage.getItem waves_admin_token:2448; window.addEventListener hashchange:3466,,client/src/pages/admin/CommunicationsPage.jsx; client/src/pages/admin/CallLogTabV2.jsx; client/src/pages/admin/TriageInboxTabV2.jsx; client/src/pages/admin/OwedTabV2.jsx; client/src/pages/admin/CommunicationsTabsV2.jsx; client/src/pages/admin/EmailTemplatesPanelV2.jsx; client/src/pages/admin/NotificationEventsTabV2.jsx; client/src/components/admin/PushSettingsV2.jsx; client/src/components/admin/CallRoutingSettingsV2.jsx; client/src/components/admin/CallBridgeLink.jsx; client/src/components/admin/Customer360ProfileV2.jsx; client/src/components/admin/InsertLinkSheet.jsx; client/src/components/admin/AdminCommandHeader.jsx; client/src/components/ui/index.js; client/src/hooks/useRenderedTabBeacon.js; client/src/hooks/useSpeechDictation.js; client/src/utils/imageCompression.js
client/src/pages/admin/CommunicationsTabsV2.jsx,SmsTemplatesTabV2:123; CSRCoachTabV2:802,Card:409; CardBody:410; Button:415; Card:465; CardBody:474; Badge:483; Badge:486; Switch:490; Button:497; Button:505; Button:514; Button:528; Trash2:536; Textarea:543; Button:563; Input:575; Input:580; Input:585; Select:592; Textarea:601; Switch:610; Button:626; Button:634; Input:655; Input:659; Input:664; Select:671; Textarea:680; Switch:688; Button:704; Button:712; Badge:729; Badge:732; Button:742; Button:749; Trash2:757; Card:850; CardBody:852; Table:859; THead:861; TR:863; TH:865; TH:866; TH:867; TH:868; TBody:871; TR:873; TD:875; TD:876; TD:877; TD:885; TD:893; TR:904; TD:906; TD:907; TD:910; TD:913; TD:916; Card:926; CardBody:928; Button:949; Card:964; CardBody:966; Card:1031; CardBody:1033; Button:1099; Button:1106; Card:1122; CardBody:1124,,GET/default ${…}${…}:60; GET/default /admin/sms-templates:143; GET/default /admin/sms-templates/issues?limit=10:152; PUT /admin/sms-templates/${…}:180; GET/default /admin/sms-templates/${…}/variants:198; GET/default <computed>:269; DELETE /admin/sms-templates/${…}/variants/${…}:304; DELETE /admin/sms-templates/${…}:321; PUT /admin/sms-templates/${…}:331; GET/default /admin/sms-templates/issues?limit=10:418; GET/default /admin/csr/overview?days=30:812; GET/default /admin/csr/follow-up-tasks:813; GET/default /admin/csr/weekly-recommendation:814; GET/default /admin/csr/leaderboard:815; GET/default /admin/csr/lead-quality?days=30:816; PUT /admin/csr/follow-up-tasks/${…}:828; GET/default /admin/csr/follow-up-tasks:832,,localStorage.getItem waves_admin_token:62; ,,client/src/components/ui/index.js
client/src/pages/admin/CompliancePage.jsx,StatCard:101; DashboardTab:133; ApplicationLogTab:263; ProductLimitsTab:488; LicensesTab:701; CompliancePage:891,StatCard:151; StatCard:152; StatCard:157; StatCard:162; StatCard:172; AdminCommandHeader:922; DashboardTab:933; ApplicationLogTab:934; ProductLimitsTab:935; LicensesTab:936; CredentialsPage:937,dashboard=Dashboard:881; log=Application Log:882; limits=Product Limits:883; licenses=Licenses:884; credentials=Credentials:888,GET/default <computed>:89; GET/default ${…}/report/export?${…}:285; GET/default ${…}/product-limits?customer_id=${…}:498; PUT ${…}/licenses/${…}:716,,useSearchParams None:892; ,,client/src/components/admin/AdminCommandHeader.jsx; client/src/lib/adminAuth.js; client/src/lib/timezone.js; client/src/pages/admin/CredentialsPage.jsx; client/src/hooks/useRenderedTabBeacon.js
client/src/pages/admin/ContentCalendar.jsx,ContentCalendar:53,,,GET/default ${…}${…}:28; GET/default /admin/content/calendar?start=${…}&end=${…}:79; GET/default /admin/content/blog?status=draft&limit=100&sort=updated_at&order=desc:100; POST /admin/content/schedule-blog/${…}:187; POST /admin/content/schedule-social:202,,localStorage.getItem waves_admin_token:30; ,,client/src/hooks/useIsMobile.js; client/src/lib/timezone.js
client/src/pages/admin/ContentRegistryPage.jsx,Chip:108; Kpi:136; Field:146; ContentRegistryPage:168,AdminCommandHeader:243; RefreshCw:260; RefreshCw:268; AlertTriangle:275; CheckCircle2:282; Kpi:288; Kpi:289; Kpi:290; Kpi:291; Kpi:292; Kpi:293; Search:299; FileSearch:348; Chip:384; Chip:389; Chip:390; Chip:393; Database:406; Chip:416; Chip:417; Chip:418; Chip:419; Chip:420; ExternalLink:431; Field:437; Field:438; Field:439; Field:440; Field:441; Field:442; Field:443; Field:444; Field:445; Field:446; Field:447; Field:448; Field:449; Chip:456; CheckCircle2:463; CheckCircle2:467,sync=Sync:247; refresh=Refresh:248,GET/default <computed>:185; POST /admin/content-registry/sync:202,,; ,,client/src/components/admin/AdminCommandHeader.jsx; client/src/utils/admin-fetch.js
client/src/pages/admin/ContractsPage.jsx,ContractsPage:37,AdminCommandHeader:62; Suspense:78; DocumentRequestsPage:84; DocumentTemplatesPage:86,templates=Templates:33; requests=Requests:34,,,useSearchParams None:38; ,,client/src/components/admin/AdminCommandHeader.jsx; client/src/hooks/useRenderedTabBeacon.js; client/src/pages/admin/DocumentTemplatesPage.jsx; client/src/pages/admin/DocumentRequestsPage.jsx
client/src/pages/admin/CredentialsPage.jsx,ExpirationBadge:93; CredentialForm:105; CredentialsPage:338,Badge:94; Badge:96; Badge:97; Badge:99; Badge:100; Badge:101; Badge:102; Input:146; Input:157; Select:168; Select:184; Input:200; Input:210; Input:220; Input:230; Input:241; Input:252; Input:263; Checkbox:271; Input:285; Input:296; Textarea:307; Textarea:319; Button:327; Button:330; Button:414; Card:425; CardBody:427; Card:442; CardBody:444; ExpirationBadge:470; Badge:474; Button:485; Button:494; Dialog:531; DialogHeader:541; DialogTitle:543; DialogBody:547; CredentialForm:549; DialogFooter:559,,GET/default ${…}${…}:33; GET/default /admin/credentials:349; PATCH /admin/credentials/${…}:366; POST /admin/credentials:371; DELETE /admin/credentials/${…}:394,,localStorage.getItem waves_admin_token:35; ,,client/src/components/ui/index.js
client/src/pages/admin/CustomerEstimatesPanel.jsx,CustomerEstimatesPanel:80; StatCell:596; CommsRow:619,ChevronLeft:167; User:198; Phone:216; CallBridgeLink:221; Mail:233; MapPin:249; Tag:265; Badge:278; Badge:282; Badge:284; Phone:320; MessageSquare:330; Link:334; FilePlus2:339; Link:342; ExternalLink:347; StatCell:355; StatCell:356; StatCell:361; Badge:420; Trash2:503; Link:529; CommsRow:540; Icon:644,,GET/default /admin/customers/${…}/estimates-summary:91; GET/default /admin/customers/${…}/comms?limit=15:92; POST /admin/communications/call:301; DELETE /admin/estimates/${…}:481,,; window.addEventListener keydown:122,,client/src/components/ui/index.js; client/src/lib/adminFetch.js; client/src/components/admin/CallBridgeLink.jsx
client/src/pages/admin/CustomerHealthPage.jsx,Badge:81; Card:101; TabBar:119; ScoreBar:157; GradeCircle:184; RadarChart:210; DashboardTab:311; CustomerDetail:663; ScoresTab:1003; SubScoreDot:1063; AlertsTab:1408; CustomerHealthPage:1698,Card:363; Card:385; Card:441; Card:465; Badge:526; GradeCircle:541; Badge:544; Card:593; Badge:643; RadarChart:839; Badge:849; Badge:853; ScoreBar:911; Card:1164; React.Fragment:1239; Badge:1272; ScoreBar:1288; GradeCircle:1295; SubScoreDot:1299; SubScoreDot:1300; SubScoreDot:1301; SubScoreDot:1302; SubScoreDot:1303; SubScoreDot:1304; Badge:1307; CustomerDetail:1334; Card:1520; Card:1541; Badge:1593; TabBar:1791; DashboardTab:1792; ScoresTab:1793; AlertsTab:1794,payment_score=Payment:688; service_score=Service:694; engagement_score=Engagement:700; satisfaction_score=Satisfaction:706; loyalty_score=Loyalty:712; growth_score=Growth:718; first_name=Customer:1176; overall_score=Score:1178; score_grade=Grade:1179; churn_risk=Risk:1181; dashboard=Dashboard:1728; scores=Health Scores:1729; alerts=Alerts:1730,GET/default ${…}${…}:6; GET/default /admin/health/scores/${…}:669; POST /admin/health/rescore/${…}:976; GET/default /admin/health/scores?${…}:1030; GET/default /admin/health/alerts?${…}:1423; POST /admin/health/alerts/${…}/action:1441; PUT /admin/health/alerts/${…}:1454; GET/default /admin/health/dashboard:1705; POST /admin/health/rescore-all:1714; GET/default /admin/health/dashboard:1717,,localStorage.getItem waves_admin_token:9; ,,
client/src/pages/admin/CustomerHealthTabs.jsx,Badge:79; Card:99; TabBar:117; ScoreBar:155; GradeCircle:182; RadarChart:208; DashboardTab:309; CustomerDetail:676; ScoresTab:1016; SubScoreDot:1076; AlertsTab:1437; QuietTab:1728; CustomerHealthSection:1850,Card:363; Card:385; Card:441; Card:465; Badge:539; GradeCircle:554; Badge:557; Card:606; Badge:656; RadarChart:852; Badge:862; Badge:866; ScoreBar:924; Card:1177; React.Fragment:1265; Badge:1298; ScoreBar:1315; GradeCircle:1322; SubScoreDot:1326; SubScoreDot:1327; SubScoreDot:1328; SubScoreDot:1329; SubScoreDot:1330; SubScoreDot:1331; Badge:1334; CustomerDetail:1363; Card:1549; Card:1570; Badge:1622; Card:1748; Card:1758; Badge:1808; TabBar:1872; DashboardTab:1873; ScoresTab:1874; QuietTab:1875; AlertsTab:1876,payment_score=Payment:701; service_score=Service:707; engagement_score=Engagement:713; satisfaction_score=Satisfaction:719; loyalty_score=Loyalty:725; growth_score=Growth:731; first_name=Customer:1202; overall_score=Score:1204; score_grade=Grade:1205; churn_risk=Risk:1207; dashboard=Dashboard:1863; scores=Health Scores:1864; quiet=Quiet:1865; alerts=Alerts:1866,GET/default ${…}${…}:6; GET/default /admin/health/scores/${…}:682; POST /admin/health/rescore/${…}:989; GET/default /admin/health/scores?${…}:1043; GET/default /admin/health/alerts?${…}:1452; POST /admin/health/alerts/${…}/action:1470; PUT /admin/health/alerts/${…}:1483; GET/default /admin/health/quiet:1734; GET/default /admin/health/dashboard:1856,,localStorage.getItem waves_admin_token:9; ,,
client/src/pages/admin/CustomersPage.jsx,StageBadge:150; TierBadge:176; ScoreDot:214; TagChip:243; Select:275; QuickAddModal:303; PipelineCard:644; PipelineColumn:811; SortHeader:901; CustomerIntelligenceTab:941; CustomerTimeline:1743; CustomerMap:1900,ScoreDot:780; TierBadge:781; PipelineCard:892,new_lead=New Lead:85; contacted=Contacted:86; estimate_sent=Est. Sent:93; estimate_viewed=Est. Viewed:99; follow_up=Follow Up:106; won=Won:112; active_customer=Active:113; at_risk=At Risk:120; churned=Churned:127; past_customer=Past Customer:128; lost=Lost:129,GET/default ${…}${…}:56; POST ${…}/admin/customers:335; DELETE ${…}/admin/customers/${…}:718; GET/default /admin/customers/intelligence:947; POST /admin/customers/intelligence/scan:958; GET/default /admin/customers/intelligence:962; PUT /admin/customers/intelligence/retention/${…}/approve:972; GET/default /admin/customers/intelligence:976; PUT /admin/customers/intelligence/retention/${…}/skip:985; GET/default /admin/customers/intelligence:989; PUT /admin/customers/intelligence/upsells/${…}:998; GET/default /admin/customers/intelligence:1002; GET/default /admin/customers/${…}/timeline:1749; GET/default /admin/customers?limit=5000:1914,,localStorage.getItem waves_admin_token:58; localStorage.getItem waves_admin_token:338; localStorage.getItem waves_admin_token:721; existingScript.addEventListener load:1938; existingScript.addEventListener error:1939,,client/src/components/admin/CallBridgeLink.jsx; client/src/components/HorizontalScroll.jsx; client/src/hooks/useIsMobile.js; client/src/lib/customerFormOptions.js; client/src/pages/admin/CustomerHealthTabs.jsx
client/src/pages/admin/CustomersPageV2.jsx,LegacyCustomersPanel:112; TierBadgeV2:146; StageBadgeV2:151; HealthDot:179; PipelineCardV2:250; PipelineColumnV2:350; QuickAddModalV2:475; SortHeaderV2:925; CustomersCommandHeader:960; FilterPill:985; CustomersPageV2:1062,Component:140; Badge:148; Badge:155; Button:289; Button:315; HealthDot:332; TierBadgeV2:333; PipelineCardV2:402; Dialog:595; DialogHeader:597; DialogTitle:599; DialogBody:603; Button:622; Button:644; Button:654; AddressAutocomplete:717; DialogFooter:905; Button:907; Button:910; AdminCommandHeader:964; CustomersCommandHeader:1492; Filter:1516; Filter:1550; Dialog:1609; DialogHeader:1614; DialogTitle:1616; DialogBody:1618; FilterPill:1633; FilterPill:1654; FilterPill:1676; FilterPill:1685; FilterPill:1709; DialogFooter:1720; Button:1722; Button:1734; SortHeaderV2:1748; Card:1763; CardBody:1764; Button:1775; Card:1781; CardBody:1783; HealthDot:1807; Phone:1865; MessageSquare:1876; HealthDot:1930; Phone:1976; MessageSquare:1988; Trash2:2017; Button:2169; Button:2176; Button:2193; Button:2208; Card:2229; CardBody:2230; Button:2241; LegacyCustomersPanel:2247; Button:2272; PipelineColumnV2:2281; PipelineColumnV2:2302; CustomerHealthSection:2322; LegacyCustomersPanel:2330; QuickAddModalV2:2336; MobileNewCustomerSheet:2345; Customer360Profile:2363,new_lead=New Lead:82; contacted=Contacted:83; estimate_sent=Est. Sent:84; estimate_viewed=Est. Viewed:85; follow_up=Follow Up:86; won=Won:87; active_customer=Active:88; at_risk=At Risk:89; churned=Churned:90; past_customer=Past Customer:91; lost=Lost:92; directory=Directory:954; map=Map:955; health=Health:956; intelligence=AI Advisor:957; firstName=First name:2033; lastName=Last name:2034; email=Email:2035; phone=Phone:2036; city=City:2037; monthlyRate=$/Mo:2038; ${…}Name=Name:2134; ${…}Phone=Phone:2135; ${…}Email=Email:2140,DELETE ${…}/admin/customers/${…}:294; POST ${…}/admin/customers:549; PUT /admin/customers/${…}:1261; GET/default /admin/customers?${…}:1298; GET/default /admin/customers/pipeline/view:1322; DELETE ${…}/admin/customers/${…}:1378; POST /admin/communications/call:1844; POST /admin/communications/call:1955,,localStorage.getItem waves_admin_user:239; localStorage.getItem waves_admin_token:299; localStorage.getItem waves_admin_token:552; useSearchParams None:1073; localStorage.getItem waves_admin_token:1381; ,,client/src/hooks/useIntelligenceBarPageData.jsx; client/src/hooks/useRenderedTabBeacon.js; client/src/components/admin/Customer360ProfileV2.jsx; client/src/components/admin/AdminCommandHeader.jsx; client/src/components/admin/MobileNewCustomerSheet.jsx; client/src/components/AddressAutocomplete.jsx; client/src/hooks/useIsMobile.js; client/src/lib/customerFormOptions.js; client/src/pages/admin/CustomerHealthTabs.jsx; client/src/components/ui/index.js; client/src/utils/admin-fetch.js; client/src/lib/timezone.js; client/src/pages/admin/CustomersPage.jsx
client/src/pages/admin/DashboardPageV2.jsx,DashboardPageV2:66,DashboardJumpNav:610; TodaySection:624; AiChartsPanel:631; GrowthSection:637; ProfitSection:658; RetentionSection:668; CashSection:680,today=Today:21; growth=Growth:22; profit=Profit:23; retention=Retention:24; cash=Cash:25,GET/default /admin/dashboard:214; GET/default /admin/dashboard/compare?period=this_month&against=last_month:217; GET/default /admin/dashboard/sales-capture:221; GET/default /admin/dashboard/today-completion:224; GET/default /admin/billing-health:226; GET/default /admin/dashboard/alerts:227; GET/default /admin/dashboard/funnel:247; GET/default /admin/dashboard/aging:248; GET/default /admin/dashboard/mrr-trend?months=12:249; GET/default /admin/dashboard/service-mix:250; GET/default /admin/dashboard/revenue-by-city:251; GET/default /admin/dashboard/review-trend:252; GET/default /admin/dashboard/retention-cohort?months=12:253; GET/default /admin/ads/capital-allocation?period=quarter:254; GET/default /admin/kpi-targets:272; GET/default /admin/dashboard/kpi-history?days=90:273; GET/default /admin/dashboard/ebitda-bridge:289; GET/default /admin/dashboard/mrr-bridge?months=6:298; GET/default /admin/revenue/overview?period=month:308; GET/default /admin/dashboard/churn-reasons?months=12:316; GET/default /admin/command-center/stale-visits:326; GET/default /admin/dashboard/core-kpis?${…}:405; GET/default /admin/dashboard/calls-by-source?${…}:451; GET/default /admin/dashboard/leads-by-source?${…}:454; GET/default /admin/dashboard/channel-mix?${…}:457; GET/default /admin/dashboard/lead-funnel?${…}:462; GET/default /admin/dashboard/channel-roi?${…}:469,,localStorage.getItem waves_admin_user:57; setInterval None:360; setInterval None:363,dashboard-ai-charts:68,client/src/hooks/useIsMobile.js; client/src/hooks/useFeatureFlag.js; client/src/components/dashboard/AiChartsPanel.jsx; client/src/utils/admin-fetch.js; client/src/pages/admin/dashboard/DashboardJumpNav.jsx; client/src/pages/admin/dashboard/sections/TodaySection.jsx; client/src/pages/admin/dashboard/sections/GrowthSection.jsx; client/src/pages/admin/dashboard/sections/ProfitSection.jsx; client/src/pages/admin/dashboard/sections/RetentionSection.jsx; client/src/pages/admin/dashboard/sections/CashSection.jsx
client/src/pages/admin/DataHygienePage.jsx,Chip:22; DataHygienePage:76; MetricsPanel:415; MetricCard:465; MetricTable:478; Info:513,AdminCommandHeader:237; Play:271; RefreshCw:274; MetricsPanel:282; RefreshCw:292; Chip:318; Chip:338; ShieldAlert:338; Chip:339; Info:344; Info:345; Info:346; Info:347; EyeOff:364; Eye:364; Info:370; Info:371; XCircle:390; CheckCircle2:393; RotateCcw:400; Chip:430; Chip:431; MetricCard:435; MetricCard:436; MetricCard:437; MetricTable:440; MetricTable:441; Chip:449,,GET/default /admin/data-hygiene/proposals?status=${…}&limit=100:106; GET/default /admin/data-hygiene/metrics?days=30:107; POST /admin/data-hygiene/scan:145; POST /admin/data-hygiene/proposals/${…}/approve:163; POST /admin/data-hygiene/proposals/${…}/reject:178; POST /admin/data-hygiene/proposals/${…}/revert:197; POST /admin/data-hygiene/proposals/${…}/reveal:219,,; ,,client/src/components/admin/AdminCommandHeader.jsx; client/src/utils/admin-fetch.js
